"centers"	"weightClass"	"region"	"stratumName"
"c9j39NxT2Wzf"	"Class1"	"Region8"	"tango"
"c9j39NxT2Wzf"	"Class1"	"Region8"	"tango"
"c9j39NxT2Wzf"	"Class4"	"Region8"	"tango"
"c9j39NxT2Wzf"	"Class3"	"Region8"	"tango"
"c9j39NxT2Wzf"	"Class4"	"Region8"	"tango"
"fseM9ODJQWng"	"Class4"	"Region2"	"alpha"
"fseM9ODJQWng"	"Class4"	"Region2"	"alpha"
"95TQ5zuupkKA"	"Class1"	"Region1"	"tango"
"95TQ5zuupkKA"	"Class4"	"Region1"	"tango"
"95TQ5zuupkKA"	"Class5"	"Region1"	"tango"
"95TQ5zuupkKA"	"Class5"	"Region1"	"tango"
"tkO9UsJndsOm"	"Class4"	"Region9"	"papa"
"tkO9UsJndsOm"	"Class5"	"Region9"	"papa"
"tkO9UsJndsOm"	"Class2"	"Region9"	"papa"
"tkO9UsJndsOm"	"Class1"	"Region9"	"papa"
"rftsvjPqZDIB"	"Class3"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class2"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class2"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class4"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class2"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class5"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class4"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class1"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class3"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class3"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class4"	"Region8"	"papa"
"rftsvjPqZDIB"	"Class1"	"Region8"	"papa"
"kLylBxTdlrEd"	"Class4"	"Region8"	"papa"
"kLylBxTdlrEd"	"Class5"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class4"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class2"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class4"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class3"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class4"	"Region8"	"papa"
"hHrgGX1hPxpa"	"Class4"	"Region8"	"papa"
"lK5GxVOcSg2L"	"Class1"	"Region1"	"papa"
"pdnpG8TzegJm"	"Class4"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class4"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class4"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class5"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class3"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class4"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class2"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class5"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class1"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class5"	"Region1"	"alpha"
"pdnpG8TzegJm"	"Class3"	"Region1"	"alpha"
"8tdqVknL1OtE"	"Class2"	"Region2"	"tango"
"8tdqVknL1OtE"	"Class4"	"Region2"	"tango"
"8tdqVknL1OtE"	"Class1"	"Region2"	"tango"
"8tdqVknL1OtE"	"Class3"	"Region2"	"tango"
"BO5OZ1yQkr8H"	"Class1"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class2"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class4"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class4"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class3"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class3"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class3"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class4"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class4"	"Region8"	"papa"
"bfNQlvXp62rv"	"Class4"	"Region8"	"papa"
"3MmZUVoSOvP7"	"Class1"	"Region8"	"papa"
"3MmZUVoSOvP7"	"Class1"	"Region8"	"papa"
"3MmZUVoSOvP7"	"Class4"	"Region8"	"papa"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class1"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class4"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class2"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"Gwl9EuQEoRAB"	"Class3"	"Region8"	"tango"
"3JyovDX6s2Q3"	"Class3"	"Region2"	"alpha"
"3JyovDX6s2Q3"	"Class5"	"Region2"	"alpha"
"3JyovDX6s2Q3"	"Class2"	"Region2"	"alpha"
"3JyovDX6s2Q3"	"Class2"	"Region2"	"alpha"
"3JyovDX6s2Q3"	"Class4"	"Region2"	"alpha"
"3JyovDX6s2Q3"	"Class3"	"Region2"	"alpha"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class2"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class2"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class5"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class2"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class3"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class1"	"Region1"	"tango"
"EhUHBObRiMgo"	"Class3"	"Region1"	"tango"
"WZe84JhI1aHJ"	"Class5"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class5"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class2"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class3"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class3"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class1"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class4"	"Region9"	"papa"
"WZe84JhI1aHJ"	"Class3"	"Region9"	"papa"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class2"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class2"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class2"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class3"	"Region8"	"tango"
"WISiY6k8Kt6P"	"Class1"	"Region8"	"tango"
"lbsraMFNsCnS"	"Class1"	"Region8"	"tango"
"lbsraMFNsCnS"	"Class2"	"Region8"	"tango"
"CXBxzV8rxx6v"	"Class4"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class2"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class3"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class4"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class1"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class3"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class4"	"Region9"	"papa"
"CXBxzV8rxx6v"	"Class5"	"Region9"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class3"	"Region6"	"papa"
"Fq0yZ1Ba3mu0"	"Class4"	"Region6"	"papa"
"0rCY0EkprOlQ"	"Class2"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class4"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class3"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class2"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class2"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class1"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class3"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class2"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class3"	"Region6"	"tango"
"0rCY0EkprOlQ"	"Class2"	"Region6"	"tango"
"cMK1N73vsF79"	"Class4"	"Region9"	"tango"
"cMK1N73vsF79"	"Class3"	"Region9"	"tango"
"cMK1N73vsF79"	"Class5"	"Region9"	"tango"
"cMK1N73vsF79"	"Class5"	"Region9"	"tango"
"cMK1N73vsF79"	"Class1"	"Region9"	"tango"
"cMK1N73vsF79"	"Class5"	"Region9"	"tango"
"cMK1N73vsF79"	"Class4"	"Region9"	"tango"
"eUOu3sJLgMxO"	"Class4"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class5"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class4"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class2"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class5"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class3"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class1"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class4"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class4"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class5"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class3"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class1"	"Region8"	"tango"
"U5y1dmOCfJUH"	"Class4"	"Region8"	"tango"
"SFFACPoN2DTi"	"Class2"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class5"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class3"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class3"	"Region9"	"papa"
"SFFACPoN2DTi"	"Class4"	"Region9"	"papa"
"wIdijsaXvIdS"	"Class1"	"Region9"	"alpha"
"wIdijsaXvIdS"	"Class5"	"Region9"	"alpha"
"wIdijsaXvIdS"	"Class4"	"Region9"	"alpha"
"0yqh2QpGbgJA"	"Class1"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class5"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class1"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class1"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class2"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class4"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class3"	"Region8"	"papa"
"0yqh2QpGbgJA"	"Class1"	"Region8"	"papa"
"vRVEsH2Ru5QG"	"Class3"	"Region2"	"tango"
"vRVEsH2Ru5QG"	"Class1"	"Region2"	"tango"
"vRVEsH2Ru5QG"	"Class2"	"Region2"	"tango"
"vRVEsH2Ru5QG"	"Class2"	"Region2"	"tango"
"vRVEsH2Ru5QG"	"Class2"	"Region2"	"tango"
"vRVEsH2Ru5QG"	"Class2"	"Region2"	"tango"
"rAH0tsCiGVnt"	"Class5"	"Region1"	"alpha"
"rAH0tsCiGVnt"	"Class3"	"Region1"	"alpha"
"rAH0tsCiGVnt"	"Class5"	"Region1"	"alpha"
"cA3SfoITYgy3"	"Class5"	"Region6"	"tango"
"cA3SfoITYgy3"	"Class5"	"Region6"	"tango"
"cA3SfoITYgy3"	"Class4"	"Region6"	"tango"
"cA3SfoITYgy3"	"Class3"	"Region6"	"tango"
"cA3SfoITYgy3"	"Class2"	"Region6"	"tango"
"3KJ37crZEhHT"	"Class3"	"Region8"	"papa"
"3KJ37crZEhHT"	"Class1"	"Region8"	"papa"
"3KJ37crZEhHT"	"Class3"	"Region8"	"papa"
"3KJ37crZEhHT"	"Class3"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class2"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class3"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class3"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class5"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class2"	"Region8"	"papa"
"zMnDdPPkgx48"	"Class2"	"Region8"	"papa"
"yYhkxrRyxSy4"	"Class4"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class5"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class4"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class3"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class3"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class4"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class5"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class1"	"Region2"	"papa"
"yYhkxrRyxSy4"	"Class4"	"Region2"	"papa"
"gyN8uHWPnkU3"	"Class3"	"Region9"	"papa"
"gyN8uHWPnkU3"	"Class4"	"Region9"	"papa"
"7UcPCz4hTaqK"	"Class2"	"Region8"	"papa"
"7UcPCz4hTaqK"	"Class4"	"Region8"	"papa"
"7UcPCz4hTaqK"	"Class3"	"Region8"	"papa"
"nbFlkWIvFmI9"	"Class4"	"Region7"	"papa"
"nbFlkWIvFmI9"	"Class3"	"Region7"	"papa"
"nbFlkWIvFmI9"	"Class4"	"Region7"	"papa"
"nbFlkWIvFmI9"	"Class1"	"Region7"	"papa"
"nbFlkWIvFmI9"	"Class2"	"Region7"	"papa"
"K5aYV4w3nayK"	"Class5"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class4"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class5"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class3"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class4"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class1"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class3"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class4"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class3"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class1"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class3"	"Region10"	"tango"
"K5aYV4w3nayK"	"Class3"	"Region10"	"tango"
"3qoQiVZBXDEY"	"Class5"	"Region8"	"alpha"
"3qoQiVZBXDEY"	"Class5"	"Region8"	"alpha"
"3qoQiVZBXDEY"	"Class3"	"Region8"	"alpha"
"3qoQiVZBXDEY"	"Class5"	"Region8"	"alpha"
"3qoQiVZBXDEY"	"Class2"	"Region8"	"alpha"
"3qoQiVZBXDEY"	"Class5"	"Region8"	"alpha"
"lKMhryDI6mZq"	"Class1"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class3"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class3"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class2"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class5"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class4"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class2"	"Region2"	"papa"
"lKMhryDI6mZq"	"Class2"	"Region2"	"papa"
"V4zHu7b2ulrJ"	"Class3"	"Region10"	"alpha"
"V4zHu7b2ulrJ"	"Class5"	"Region10"	"alpha"
"wnGzH9YlD6Bb"	"Class2"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class3"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class2"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class3"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class4"	"Region1"	"tango"
"wnGzH9YlD6Bb"	"Class3"	"Region1"	"tango"
"kvzWazhAPuj3"	"Class5"	"Region6"	"alpha"
"kvzWazhAPuj3"	"Class4"	"Region6"	"alpha"
"wtmhxUf1P3AY"	"Class2"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class2"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class1"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class5"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class2"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class3"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class2"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class4"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class2"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class1"	"Region2"	"tango"
"wtmhxUf1P3AY"	"Class3"	"Region2"	"tango"
"zJ9jHRnhZ8YD"	"Class3"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class4"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class4"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class3"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class3"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class5"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class5"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class5"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class5"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class5"	"Region8"	"alpha"
"zJ9jHRnhZ8YD"	"Class3"	"Region8"	"alpha"
"Ba8LMdIigTVs"	"Class4"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class4"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class3"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class5"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class4"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class1"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class5"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class4"	"Region10"	"papa"
"Ba8LMdIigTVs"	"Class5"	"Region10"	"papa"
"koacPlBs5TgI"	"Class2"	"Region10"	"tango"
"koacPlBs5TgI"	"Class5"	"Region10"	"tango"
"koacPlBs5TgI"	"Class1"	"Region10"	"tango"
"koacPlBs5TgI"	"Class3"	"Region10"	"tango"
"koacPlBs5TgI"	"Class3"	"Region10"	"tango"
"koacPlBs5TgI"	"Class3"	"Region10"	"tango"
"koacPlBs5TgI"	"Class5"	"Region10"	"tango"
"koacPlBs5TgI"	"Class3"	"Region10"	"tango"
"koacPlBs5TgI"	"Class5"	"Region10"	"tango"
"koacPlBs5TgI"	"Class3"	"Region10"	"tango"
"fTatNltgZrJG"	"Class4"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class3"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class4"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class5"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class4"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class3"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class1"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class5"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class1"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class5"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class4"	"Region6"	"alpha"
"fTatNltgZrJG"	"Class4"	"Region6"	"alpha"
"ULQfsMAZVSzV"	"Class5"	"Region7"	"tango"
"ULQfsMAZVSzV"	"Class4"	"Region7"	"tango"
"ULQfsMAZVSzV"	"Class5"	"Region7"	"tango"
"ULQfsMAZVSzV"	"Class4"	"Region7"	"tango"
"hfIatYIBK2TL"	"Class5"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class4"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class5"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class3"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class5"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class4"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class2"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class4"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class2"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class2"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class1"	"Region9"	"papa"
"hfIatYIBK2TL"	"Class3"	"Region9"	"papa"
"tTpLWLEVgXrg"	"Class2"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class2"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"tTpLWLEVgXrg"	"Class4"	"Region10"	"papa"
"mTid3WQC3gLU"	"Class2"	"Region9"	"tango"
"mTid3WQC3gLU"	"Class1"	"Region9"	"tango"
"2C1ZbEEOS5Pp"	"Class5"	"Region1"	"tango"
"46JAx3CJ7m8i"	"Class3"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class3"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class3"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class4"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class2"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class4"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class3"	"Region10"	"papa"
"46JAx3CJ7m8i"	"Class4"	"Region10"	"papa"
"U7z0MOvtox0a"	"Class3"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class1"	"Region2"	"alpha"
"U7z0MOvtox0a"	"Class2"	"Region2"	"alpha"
"TwYNWhCNWwPN"	"Class3"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class1"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class5"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class3"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class5"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class4"	"Region8"	"papa"
"TwYNWhCNWwPN"	"Class4"	"Region8"	"papa"
"EZQSt510P2P5"	"Class3"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class2"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class1"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class2"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class3"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class1"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class5"	"Region2"	"alpha"
"EZQSt510P2P5"	"Class4"	"Region2"	"alpha"
"R13WeCrBYZgh"	"Class3"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class3"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class1"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class2"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class5"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class4"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class2"	"Region9"	"tango"
"R13WeCrBYZgh"	"Class4"	"Region9"	"tango"
"ccZXvewzddPm"	"Class3"	"Region7"	"alpha"
"ccZXvewzddPm"	"Class2"	"Region7"	"alpha"
"ccZXvewzddPm"	"Class4"	"Region7"	"alpha"
"ccZXvewzddPm"	"Class4"	"Region7"	"alpha"
"ccZXvewzddPm"	"Class5"	"Region7"	"alpha"
"Vj7dypMtSaio"	"Class5"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class3"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class3"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class4"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class5"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class4"	"Region1"	"papa"
"Vj7dypMtSaio"	"Class2"	"Region1"	"papa"
"0Tq1DfM74cio"	"Class1"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class1"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class5"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class4"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class1"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class2"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class1"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class4"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class3"	"Region8"	"tango"
"0Tq1DfM74cio"	"Class3"	"Region8"	"tango"
"l0iwRg55f57b"	"Class1"	"Region10"	"papa"
"l0iwRg55f57b"	"Class3"	"Region10"	"papa"
"l0iwRg55f57b"	"Class2"	"Region10"	"papa"
"l0iwRg55f57b"	"Class2"	"Region10"	"papa"
"l0iwRg55f57b"	"Class5"	"Region10"	"papa"
"4kRMhID999Th"	"Class3"	"Region2"	"alpha"
"4kRMhID999Th"	"Class3"	"Region2"	"alpha"
"4kRMhID999Th"	"Class1"	"Region2"	"alpha"
"4kRMhID999Th"	"Class1"	"Region2"	"alpha"
"4kRMhID999Th"	"Class3"	"Region2"	"alpha"
"4kRMhID999Th"	"Class4"	"Region2"	"alpha"
"4kRMhID999Th"	"Class1"	"Region2"	"alpha"
"4kRMhID999Th"	"Class1"	"Region2"	"alpha"
"13AeiNKA8CRB"	"Class2"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class1"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class3"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class1"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class3"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class3"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class3"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class1"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class1"	"Region8"	"alpha"
"13AeiNKA8CRB"	"Class4"	"Region8"	"alpha"
"cY8bMeRqEzkq"	"Class3"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class4"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class4"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class5"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class5"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class5"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class4"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class5"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class1"	"Region10"	"tango"
"cY8bMeRqEzkq"	"Class5"	"Region10"	"tango"
